Covid;date;specie;euros;kgs
Reference after state of alarm;17/08/2019;LTA-BACORETA;90,45;33,5
Reference after state of alarm;17/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;1848,25;244,82
Reference after state of alarm;18/08/2019;SWO-PEZ ESPADA O EMPERADOR;6921,5;1116
Reference after state of alarm;19/08/2019;ANE-BOQUERON;100416,93;25424,22
Reference after state of alarm;19/08/2019;ARA-GAMBA ROJA O RAYADO;33851,71;1074,04
Reference after state of alarm;19/08/2019;BFT-ATUN ROJO;3832;354
Reference after state of alarm;19/08/2019;BLT-MELVA;120,24;66,48
Reference after state of alarm;19/08/2019;BON-BONITO O BONITO DEL SUR;2161,06;795,05
Reference after state of alarm;19/08/2019;CET-ACEDIA;6292,14;561,38
Reference after state of alarm;19/08/2019;DPS-GAMBA;95531,28;7372,87
Reference after state of alarm;19/08/2019;FOR-BROTOLA DE ROCA;1372,84;197,4
Reference after state of alarm;19/08/2019;FRZ-MELVAS;7,13;1,9
Reference after state of alarm;19/08/2019;HMM-JUREL BLANCO;7361,16;5239,44
Reference after state of alarm;19/08/2019;HMY-JURELA O JUREL DORADO;104,58;39,75
Reference after state of alarm;19/08/2019;HOM-JUREL;11129,14;5647,24
Reference after state of alarm;19/08/2019;JAA-JUREL NEGRO;825,17;437,4
Reference after state of alarm;19/08/2019;LTA-BACORETA;282,63;128,6
Reference after state of alarm;19/08/2019;MAC-CABALLA;784,65;447,05
Reference after state of alarm;19/08/2019;MGR-CORVINA;24518,37;2497,49
Reference after state of alarm;19/08/2019;NEP-CIGALA;40046,75;2470,25
Reference after state of alarm;19/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;84050,07;14663,02
Reference after state of alarm;19/08/2019;PIL-SARDINA;98071,39;24368,03
Reference after state of alarm;19/08/2019;RSE-CABRACHO;397,42;14,8
Reference after state of alarm;19/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;8561,19;322,96
Reference after state of alarm;19/08/2019;VMA-CABALLA DEL SUR O TONINO;23342,47;49003,2
Reference after state of alarm;19/08/2019;WHB-BACALADILLA;33461,43;19660,63
Reference after state of alarm;20/08/2019;ANE-BOQUERON;60358,55;11511,92
Reference after state of alarm;20/08/2019;ARA-GAMBA ROJA O RAYADO;1286,52;43,95
Reference after state of alarm;20/08/2019;BLT-MELVA;35,82;8,68
Reference after state of alarm;20/08/2019;BOG-BOGA;1,21;10,09
Reference after state of alarm;20/08/2019;BON-BONITO O BONITO DEL SUR;3668,22;1599,03
Reference after state of alarm;20/08/2019;CET-ACEDIA;6589,79;636,58
Reference after state of alarm;20/08/2019;DPS-GAMBA;80678,31;6335,19
Reference after state of alarm;20/08/2019;FOR-BROTOLA DE ROCA;2053,58;298,38
Reference after state of alarm;20/08/2019;HMM-JUREL BLANCO;7245,66;3855,53
Reference after state of alarm;20/08/2019;HMY-JURELA O JUREL DORADO;518,37;120,62
Reference after state of alarm;20/08/2019;HOM-JUREL;3600,5;2003,02
Reference after state of alarm;20/08/2019;LTA-BACORETA;310,5;182,18
Reference after state of alarm;20/08/2019;MAC-CABALLA;515,06;388,17
Reference after state of alarm;20/08/2019;MGR-CORVINA;29235,14;3069,33
Reference after state of alarm;20/08/2019;NEP-CIGALA;25852,28;1692,13
Reference after state of alarm;20/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;70074,22;11489,38
Reference after state of alarm;20/08/2019;PIL-SARDINA;118681,15;37856,93
Reference after state of alarm;20/08/2019;RSE-CABRACHO;704,68;26,7
Reference after state of alarm;20/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;6939,21;221,69
Reference after state of alarm;20/08/2019;VMA-CABALLA DEL SUR O TONINO;22890,1;49296,98
Reference after state of alarm;20/08/2019;WHB-BACALADILLA;7536,78;4811,05
Reference after state of alarm;21/08/2019;ANE-BOQUERON;187521,61;50098,54
Reference after state of alarm;21/08/2019;ARA-GAMBA ROJA O RAYADO;16278,68;448,13
Reference after state of alarm;21/08/2019;BON-BONITO O BONITO DEL SUR;4379,43;1577,8
Reference after state of alarm;21/08/2019;CET-ACEDIA;7258,21;733,12
Reference after state of alarm;21/08/2019;DPS-GAMBA;273603,7;37776,82
Reference after state of alarm;21/08/2019;FOR-BROTOLA DE ROCA;596,81;104,93
Reference after state of alarm;21/08/2019;HMM-JUREL BLANCO;10978,41;7854,51
Reference after state of alarm;21/08/2019;HMY-JURELA O JUREL DORADO;114,82;23,67
Reference after state of alarm;21/08/2019;HOM-JUREL;2885,67;1248,01
Reference after state of alarm;21/08/2019;LTA-BACORETA;115,72;42,58
Reference after state of alarm;21/08/2019;MAC-CABALLA;216,23;157,66
Reference after state of alarm;21/08/2019;MGR-CORVINA;23418,27;2650,46
Reference after state of alarm;21/08/2019;NEP-CIGALA;22781,07;1252,82
Reference after state of alarm;21/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;70591,25;12113,42
Reference after state of alarm;21/08/2019;PIL-SARDINA;65629,5;12236,21
Reference after state of alarm;21/08/2019;RSE-CABRACHO;155,15;5,7
Reference after state of alarm;21/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;2549,2;93,5
Reference after state of alarm;21/08/2019;VMA-CABALLA DEL SUR O TONINO;27940,83;45201,47
Reference after state of alarm;21/08/2019;WHB-BACALADILLA;7517,87;4703,14
Reference after state of alarm;22/08/2019;ANE-BOQUERON;83673,34;63662,54
Reference after state of alarm;22/08/2019;ARA-GAMBA ROJA O RAYADO;9856,76;276,29
Reference after state of alarm;22/08/2019;BLT-MELVA;9,5;2,88
Reference after state of alarm;22/08/2019;BON-BONITO O BONITO DEL SUR;5034,17;1973
Reference after state of alarm;22/08/2019;CET-ACEDIA;7957,56;827,05
Reference after state of alarm;22/08/2019;DPS-GAMBA;90778;6865,12
Reference after state of alarm;22/08/2019;FOR-BROTOLA DE ROCA;44,25;14,11
Reference after state of alarm;22/08/2019;HMM-JUREL BLANCO;6388,35;5916,32
Reference after state of alarm;22/08/2019;HMY-JURELA O JUREL DORADO;50,48;27,28
Reference after state of alarm;22/08/2019;HOM-JUREL;2021,24;1304,61
Reference after state of alarm;22/08/2019;JAA-JUREL NEGRO;3,9;0,94
Reference after state of alarm;22/08/2019;LTA-BACORETA;22,8;9,7
Reference after state of alarm;22/08/2019;MAC-CABALLA;206,41;142,77
Reference after state of alarm;22/08/2019;MGR-CORVINA;34105,72;3778,71
Reference after state of alarm;22/08/2019;NEP-CIGALA;23972,45;1694,62
Reference after state of alarm;22/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;50945,49;9445,97
Reference after state of alarm;22/08/2019;PIL-SARDINA;69735,43;18586,89
Reference after state of alarm;22/08/2019;VMA-CABALLA DEL SUR O TONINO;23288,71;33729,32
Reference after state of alarm;22/08/2019;WHB-BACALADILLA;9050,7;5675,44
Reference after state of alarm;23/08/2019;ANE-BOQUERON;40140,49;23137,52
Reference after state of alarm;23/08/2019;ARA-GAMBA ROJA O RAYADO;746,62;25,75
Reference after state of alarm;23/08/2019;BLT-MELVA;301,69;97,33
Reference after state of alarm;23/08/2019;BON-BONITO O BONITO DEL SUR;373,41;216,4
Reference after state of alarm;23/08/2019;CET-ACEDIA;6400,1;745,36
Reference after state of alarm;23/08/2019;DPS-GAMBA;57979,65;4523,63
Reference after state of alarm;23/08/2019;FOR-BROTOLA DE ROCA;19,84;22,85
Reference after state of alarm;23/08/2019;HMM-JUREL BLANCO;201,78;263,5
Reference after state of alarm;23/08/2019;HMY-JURELA O JUREL DORADO;39,52;19,8
Reference after state of alarm;23/08/2019;HOM-JUREL;1624,54;737,35
Reference after state of alarm;23/08/2019;LTA-BACORETA;4,35;1,45
Reference after state of alarm;23/08/2019;MAC-CABALLA;59,84;63,9
Reference after state of alarm;23/08/2019;MAS-CABALLA DEL SUR O TONINO;59,1;35,65
Reference after state of alarm;23/08/2019;MGR-CORVINA;16447,34;1950,23
Reference after state of alarm;23/08/2019;NEP-CIGALA;12369,85;1059,46
Reference after state of alarm;23/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;38762,07;7440,63
Reference after state of alarm;23/08/2019;PIL-SARDINA;72787,83;18578,92
Reference after state of alarm;23/08/2019;VMA-CABALLA DEL SUR O TONINO;1037,57;1564,59
Reference after state of alarm;23/08/2019;WHB-BACALADILLA;4444,3;3065,82
Reference after state of alarm;24/08/2019;CET-ACEDIA;28,43;2,06
Reference after state of alarm;24/08/2019;MGR-CORVINA;10,1;1,02
Reference after state of alarm;24/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;982,67;132,64
Reference after state of alarm;26/08/2019;ANE-BOQUERON;73093,53;41305,74
Reference after state of alarm;26/08/2019;ARA-GAMBA ROJA O RAYADO;3256,96;100,85
Reference after state of alarm;26/08/2019;BON-BONITO O BONITO DEL SUR;1618,49;562,41
Reference after state of alarm;26/08/2019;CET-ACEDIA;7678,64;860,96
Reference after state of alarm;26/08/2019;DPS-GAMBA;88940,12;7150,83
Reference after state of alarm;26/08/2019;FOR-BROTOLA DE ROCA;622,73;93,55
Reference after state of alarm;26/08/2019;HMM-JUREL BLANCO;9565,08;7557,95
Reference after state of alarm;26/08/2019;HMY-JURELA O JUREL DORADO;203,17;50,75
Reference after state of alarm;26/08/2019;HOM-JUREL;1697,61;930,05
Reference after state of alarm;26/08/2019;MAC-CABALLA;15,47;10,7
Reference after state of alarm;26/08/2019;MGR-CORVINA;14884,19;1670,53
Reference after state of alarm;26/08/2019;NEP-CIGALA;17034,85;1200,43
Reference after state of alarm;26/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;51469,3;9438,76
Reference after state of alarm;26/08/2019;PIL-SARDINA;30493,45;10301,29
Reference after state of alarm;26/08/2019;RSE-CABRACHO;8,45;0,5
Reference after state of alarm;26/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;151,4;7,2
Reference after state of alarm;26/08/2019;VMA-CABALLA DEL SUR O TONINO;20464,36;19927,08
Reference after state of alarm;26/08/2019;WHB-BACALADILLA;21668,86;12600,19
Reference after state of alarm;27/08/2019;ANE-BOQUERON;58191,72;46500,17
Reference after state of alarm;27/08/2019;ARA-GAMBA ROJA O RAYADO;2297,19;68,05
Reference after state of alarm;27/08/2019;BLT-MELVA;206,66;120,41
Reference after state of alarm;27/08/2019;BON-BONITO O BONITO DEL SUR;7305,24;2768,51
Reference after state of alarm;27/08/2019;CET-ACEDIA;6659,28;846,83
Reference after state of alarm;27/08/2019;DPS-GAMBA;52184,16;4268,55
Reference after state of alarm;27/08/2019;FOR-BROTOLA DE ROCA;1257,94;190,25
Reference after state of alarm;27/08/2019;FRZ-MELVAS;82,05;37,82
Reference after state of alarm;27/08/2019;HMM-JUREL BLANCO;11074,33;14684,03
Reference after state of alarm;27/08/2019;HMY-JURELA O JUREL DORADO;50,74;21,85
Reference after state of alarm;27/08/2019;HOM-JUREL;6879,1;4286,88
Reference after state of alarm;27/08/2019;JAA-JUREL NEGRO;295,53;796,7
Reference after state of alarm;27/08/2019;LTA-BACORETA;121,69;48,66
Reference after state of alarm;27/08/2019;MAC-CABALLA;60,8;24,1
Reference after state of alarm;27/08/2019;MGR-CORVINA;16144,06;2100,19
Reference after state of alarm;27/08/2019;NEP-CIGALA;15990,18;952,31
Reference after state of alarm;27/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;88932,71;15671,48
Reference after state of alarm;27/08/2019;PIL-SARDINA;26812,67;15842,37
Reference after state of alarm;27/08/2019;RSE-CABRACHO;728,5;27,4
Reference after state of alarm;27/08/2019;SAA-ALACHA;15;150
Reference after state of alarm;27/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;1881,8;59,9
Reference after state of alarm;27/08/2019;VMA-CABALLA DEL SUR O TONINO;36690,36;80799,97
Reference after state of alarm;27/08/2019;WHB-BACALADILLA;4445,77;2468,49
Reference after state of alarm;28/08/2019;ANE-BOQUERON;77510,45;68798,11
Reference after state of alarm;28/08/2019;ARA-GAMBA ROJA O RAYADO;11009,57;277,94
Reference after state of alarm;28/08/2019;BLT-MELVA;20,97;17,39
Reference after state of alarm;28/08/2019;BON-BONITO O BONITO DEL SUR;14058,15;6669,71
Reference after state of alarm;28/08/2019;CET-ACEDIA;6593,48;841,84
Reference after state of alarm;28/08/2019;DPS-GAMBA;368495,99;46260,02
Reference after state of alarm;28/08/2019;FOR-BROTOLA DE ROCA;1638,3;228,14
Reference after state of alarm;28/08/2019;FRZ-MELVAS;27,72;28
Reference after state of alarm;28/08/2019;HMM-JUREL BLANCO;5133,41;6404,17
Reference after state of alarm;28/08/2019;HMY-JURELA O JUREL DORADO;71,14;23,9
Reference after state of alarm;28/08/2019;HOM-JUREL;8840,47;7936,68
Reference after state of alarm;28/08/2019;JAA-JUREL NEGRO;45,2;113,6
Reference after state of alarm;28/08/2019;LTA-BACORETA;86,99;33,8
Reference after state of alarm;28/08/2019;MAC-CABALLA;52,7;24,35
Reference after state of alarm;28/08/2019;MGR-CORVINA;13445,4;1580,44
Reference after state of alarm;28/08/2019;NEP-CIGALA;26016,67;1455,03
Reference after state of alarm;28/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;80655,67;14452,33
Reference after state of alarm;28/08/2019;PIL-SARDINA;21768,81;12264,34
Reference after state of alarm;28/08/2019;RSE-CABRACHO;574,39;21,9
Reference after state of alarm;28/08/2019;SAA-ALACHA;275;1100
Reference after state of alarm;28/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;4542,23;168
Reference after state of alarm;28/08/2019;SWO-PEZ ESPADA O EMPERADOR;35007;6080
Reference after state of alarm;28/08/2019;VMA-CABALLA DEL SUR O TONINO;39132,24;66298,84
Reference after state of alarm;28/08/2019;WHB-BACALADILLA;13783,56;8177,53
Reference after state of alarm;29/08/2019;ANE-BOQUERON;80378,13;53560,16
Reference after state of alarm;29/08/2019;ARA-GAMBA ROJA O RAYADO;8768,34;255,47
Reference after state of alarm;29/08/2019;BLT-MELVA;61,28;46,35
Reference after state of alarm;29/08/2019;BON-BONITO O BONITO DEL SUR;2049,34;1206,58
Reference after state of alarm;29/08/2019;CET-ACEDIA;5131,55;674,78
Reference after state of alarm;29/08/2019;DPS-GAMBA;81159,62;6368,76
Reference after state of alarm;29/08/2019;FOR-BROTOLA DE ROCA;258,83;82,3
Reference after state of alarm;29/08/2019;FRZ-MELVAS;112,99;56,94
Reference after state of alarm;29/08/2019;HMM-JUREL BLANCO;6711,59;5367,27
Reference after state of alarm;29/08/2019;HMY-JURELA O JUREL DORADO;93,23;37,7
Reference after state of alarm;29/08/2019;HOM-JUREL;1854,04;1643,29
Reference after state of alarm;29/08/2019;JAA-JUREL NEGRO;199,41;161,9
Reference after state of alarm;29/08/2019;LTA-BACORETA;4,52;6,45
Reference after state of alarm;29/08/2019;MAC-CABALLA;2,7;1,8
Reference after state of alarm;29/08/2019;MGR-CORVINA;17418,06;1997,37
Reference after state of alarm;29/08/2019;NEP-CIGALA;24000,41;1376,03
Reference after state of alarm;29/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;60911,37;10767,56
Reference after state of alarm;29/08/2019;PIL-SARDINA;35881,85;18629,77
Reference after state of alarm;29/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;1890,8;86,4
Reference after state of alarm;29/08/2019;VMA-CABALLA DEL SUR O TONINO;49223,57;109795,51
Reference after state of alarm;29/08/2019;WHB-BACALADILLA;7733,16;5189
Reference after state of alarm;30/08/2019;ANE-BOQUERON;40132,1;38388,96
Reference after state of alarm;30/08/2019;ARA-GAMBA ROJA O RAYADO;6641,13;319,1
Reference after state of alarm;30/08/2019;BLT-MELVA;29,74;32,7
Reference after state of alarm;30/08/2019;BON-BONITO O BONITO DEL SUR;1163,01;740,96
Reference after state of alarm;30/08/2019;CET-ACEDIA;4016,57;505,14
Reference after state of alarm;30/08/2019;DPS-GAMBA;59012,9;4810,45
Reference after state of alarm;30/08/2019;FOR-BROTOLA DE ROCA;155,82;61,99
Reference after state of alarm;30/08/2019;HMM-JUREL BLANCO;3015,84;6712,98
Reference after state of alarm;30/08/2019;HMY-JURELA O JUREL DORADO;79,15;24,15
Reference after state of alarm;30/08/2019;HOM-JUREL;1491,36;2070,46
Reference after state of alarm;30/08/2019;JAA-JUREL NEGRO;2,4;0,6
Reference after state of alarm;30/08/2019;LTA-BACORETA;14,36;3,3
Reference after state of alarm;30/08/2019;MAC-CABALLA;22,62;16,28
Reference after state of alarm;30/08/2019;MAS-CABALLA DEL SUR O TONINO;21,05;14,55
Reference after state of alarm;30/08/2019;MGR-CORVINA;9413,19;1304,79
Reference after state of alarm;30/08/2019;NEP-CIGALA;13658,93;983,85
Reference after state of alarm;30/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;53825,93;9892,71
Reference after state of alarm;30/08/2019;PIL-SARDINA;34925,83;16106,79
Reference after state of alarm;30/08/2019;VMA-CABALLA DEL SUR O TONINO;17323,45;41705,79
Reference after state of alarm;30/08/2019;WHB-BACALADILLA;3305,85;2525,43
Reference after state of alarm;31/08/2019;CET-ACEDIA;48,33;5,42
Reference after state of alarm;31/08/2019;DPS-GAMBA;3624,24;309,1
Reference after state of alarm;31/08/2019;FOR-BROTOLA DE ROCA;9,38;2,72
Reference after state of alarm;31/08/2019;HOM-JUREL;9,09;24,36
Reference after state of alarm;31/08/2019;MGR-CORVINA;816,31;69,62
Reference after state of alarm;31/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;5538,18;801,92
Reference after state of alarm;31/08/2019;WHB-BACALADILLA;58,09;150,86
Reference after state of alarm;02/09/2019;ANE-BOQUERON;131344,05;84463,91
Reference after state of alarm;02/09/2019;ARA-GAMBA ROJA O RAYADO;30485,77;1024,38
Reference after state of alarm;02/09/2019;BLT-MELVA;129,81;99,2
Reference after state of alarm;02/09/2019;BON-BONITO O BONITO DEL SUR;1095,52;666,92
Reference after state of alarm;02/09/2019;CET-ACEDIA;4385,34;513,1
Reference after state of alarm;02/09/2019;DPS-GAMBA;74287,52;6477,83
Reference after state of alarm;02/09/2019;FOR-BROTOLA DE ROCA;315,41;99,03
Reference after state of alarm;02/09/2019;FRZ-MELVAS;11,7;6,03
Reference after state of alarm;02/09/2019;HMM-JUREL BLANCO;4391,4;4105,64
Reference after state of alarm;02/09/2019;HMY-JURELA O JUREL DORADO;63,96;24,4
Reference after state of alarm;02/09/2019;HOM-JUREL;3324,99;1913,65
Reference after state of alarm;02/09/2019;JAA-JUREL NEGRO;158,38;305,72
Reference after state of alarm;02/09/2019;LTA-BACORETA;0,96;1,6
Reference after state of alarm;02/09/2019;MAC-CABALLA;32,67;18,65
Reference after state of alarm;02/09/2019;MGR-CORVINA;13516,4;2091,65
Reference after state of alarm;02/09/2019;NEP-CIGALA;19658,37;1195,23
Reference after state of alarm;02/09/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;56019,97;10260,18
Reference after state of alarm;02/09/2019;PIL-SARDINA;25173,9;11428,33
Reference after state of alarm;02/09/2019;RSE-CABRACHO;16,51;1,3
Reference after state of alarm;02/09/2019;SBR-BESUGO DE LA PINTA O VORAZ;799,18;30,14
Reference after state of alarm;02/09/2019;VMA-CABALLA DEL SUR O TONINO;41439,38;73793,13
Reference after state of alarm;02/09/2019;WHB-BACALADILLA;30359,83;19582,92
Reference after state of alarm;03/09/2019;ANE-BOQUERON;90497,74;56664,81
Reference after state of alarm;03/09/2019;BLT-MELVA;274,9;296,37
Reference after state of alarm;03/09/2019;BON-BONITO O BONITO DEL SUR;1205,19;968,6
Reference after state of alarm;03/09/2019;CET-ACEDIA;5410,91;680,54
Reference after state of alarm;03/09/2019;DPS-GAMBA;50366,19;4583,47
Reference after state of alarm;03/09/2019;FOR-BROTOLA DE ROCA;156,49;46,56
Reference after state of alarm;03/09/2019;FRZ-MELVAS;3,93;2,38
Reference after state of alarm;03/09/2019;HMM-JUREL BLANCO;11037,9;10734,29
Reference after state of alarm;03/09/2019;HMY-JURELA O JUREL DORADO;107,39;27,8
