Covid;date;specie;euros;kgs
State of alarm 1;26/05/2020;ARA-GAMBA ROJA O RAYADO;13360,25;588,31
State of alarm 1;26/05/2020;BOG-BOGA;103,52;502,68
State of alarm 1;26/05/2020;BON-BONITO O BONITO DEL SUR;1144,82;271,71
State of alarm 1;26/05/2020;CET-ACEDIA;72,42;9,59
State of alarm 1;26/05/2020;DPS-GAMBA;14712,27;1524,49
State of alarm 1;26/05/2020;FOR-BROTOLA DE ROCA;101,58;14,24
State of alarm 1;26/05/2020;HMM-JUREL BLANCO;5737,91;5035,47
State of alarm 1;26/05/2020;HOM-JUREL;613,04;307,57
State of alarm 1;26/05/2020;LTA-BACORETA;25,13;8,6
State of alarm 1;26/05/2020;MAC-CABALLA;5,92;8
State of alarm 1;26/05/2020;MGR-CORVINA;14,35;1,94
State of alarm 1;26/05/2020;NEP-CIGALA;2754,31;115,13
State of alarm 1;26/05/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;34268,35;7071,72
State of alarm 1;26/05/2020;PIL-SARDINA;9807,76;11540,32
State of alarm 1;26/05/2020;RSE-CABRACHO;82,57;4,52
State of alarm 1;26/05/2020;SAA-ALACHA;3967,55;11051,51
State of alarm 1;26/05/2020;VMA-CABALLA DEL SUR O TONINO;729,67;1393,02
State of alarm 1;26/05/2020;WHB-BACALADILLA;161,81;31,51
State of alarm 1;27/05/2020;ANE-BOQUERON;78411,7;33943,37
State of alarm 1;27/05/2020;ARA-GAMBA ROJA O RAYADO;12754,7;448,28
State of alarm 1;27/05/2020;BOG-BOGA;39,74;457,54
State of alarm 1;27/05/2020;BON-BONITO O BONITO DEL SUR;10484,71;4449,74
State of alarm 1;27/05/2020;CET-ACEDIA;60,8;8,45
State of alarm 1;27/05/2020;DPS-GAMBA;8877,78;943,73
State of alarm 1;27/05/2020;FOR-BROTOLA DE ROCA;91,24;12,24
State of alarm 1;27/05/2020;HMM-JUREL BLANCO;6464,21;5638,41
State of alarm 1;27/05/2020;HMY-JURELA O JUREL DORADO;11,59;8,05
State of alarm 1;27/05/2020;HOM-JUREL;164,08;83,6
State of alarm 1;27/05/2020;MAC-CABALLA;43,1;110,5
State of alarm 1;27/05/2020;MGR-CORVINA;11,76;6,72
State of alarm 1;27/05/2020;NEP-CIGALA;1061,6;41,27
State of alarm 1;27/05/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;21580,51;4545,61
State of alarm 1;27/05/2020;PIL-SARDINA;6203,54;7854,51
State of alarm 1;27/05/2020;RSE-CABRACHO;238,44;11,8
State of alarm 1;27/05/2020;SAA-ALACHA;2253,53;6083,02
State of alarm 1;27/05/2020;VMA-CABALLA DEL SUR O TONINO;211,77;417,38
State of alarm 1;27/05/2020;WHB-BACALADILLA;173,75;32,94
State of alarm 1;28/05/2020;ANE-BOQUERON;45276,3;10079,32
State of alarm 1;28/05/2020;ARA-GAMBA ROJA O RAYADO;21441,43;664,45
State of alarm 1;28/05/2020;BOG-BOGA;8,88;24,33
State of alarm 1;28/05/2020;BON-BONITO O BONITO DEL SUR;912,58;206,92
State of alarm 1;28/05/2020;DPS-GAMBA;11841,81;1047,57
State of alarm 1;28/05/2020;HMM-JUREL BLANCO;2411,93;2422,98
State of alarm 1;28/05/2020;JAA-JUREL NEGRO;49,5;16,5
State of alarm 1;28/05/2020;LTA-BACORETA;140,8;57,75
State of alarm 1;28/05/2020;MGR-CORVINA;59,67;10,25
State of alarm 1;28/05/2020;NEP-CIGALA;763,49;22,6
State of alarm 1;28/05/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;18799,37;3552,28
State of alarm 1;28/05/2020;PIL-SARDINA;3574,34;1291,18
State of alarm 1;28/05/2020;RSE-CABRACHO;56,01;3,97
State of alarm 1;28/05/2020;SAA-ALACHA;761,25;1969,26
State of alarm 1;28/05/2020;VMA-CABALLA DEL SUR O TONINO;39,02;44,5
State of alarm 1;28/05/2020;WHB-BACALADILLA;210,75;34,62
State of alarm 1;29/05/2020;ANE-BOQUERON;64375,11;15828,7
State of alarm 1;29/05/2020;ARA-GAMBA ROJA O RAYADO;19685,23;599,92
State of alarm 1;29/05/2020;BOG-BOGA;6,12;36
State of alarm 1;29/05/2020;BON-BONITO O BONITO DEL SUR;569,03;135,05
State of alarm 1;29/05/2020;DPS-GAMBA;13514,52;1113,94
State of alarm 1;29/05/2020;HMM-JUREL BLANCO;2197,36;2162,66
State of alarm 1;29/05/2020;HMY-JURELA O JUREL DORADO;3,74;1,1
State of alarm 1;29/05/2020;HOM-JUREL;398,26;187,39
State of alarm 1;29/05/2020;LTA-BACORETA;190,74;62,3
State of alarm 1;29/05/2020;MAC-CABALLA;11,61;12,9
State of alarm 1;29/05/2020;MGR-CORVINA;35,9;4,32
State of alarm 1;29/05/2020;NEP-CIGALA;3513,73;108,05
State of alarm 1;29/05/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;34847,93;7180,57
State of alarm 1;29/05/2020;PIL-SARDINA;17254,12;6560,73
State of alarm 1;29/05/2020;RSE-CABRACHO;225,51;11,26
State of alarm 1;29/05/2020;SAA-ALACHA;2446,1;10056,08
State of alarm 1;29/05/2020;VMA-CABALLA DEL SUR O TONINO;403,55;1267,88
State of alarm 1;29/05/2020;WHB-BACALADILLA;369,13;72,52
State of alarm 1;01/06/2020;ANE-BOQUERON;85530,6;25655,99
State of alarm 1;01/06/2020;ARA-GAMBA ROJA O RAYADO;19781,8;617,79
State of alarm 1;01/06/2020;BFT-ATUN ROJO;761,25;75
State of alarm 1;01/06/2020;BOG-BOGA;12,18;743,91
State of alarm 1;01/06/2020;BON-BONITO O BONITO DEL SUR;2520,68;503,77
State of alarm 1;01/06/2020;CET-ACEDIA;58,23;4,58
State of alarm 1;01/06/2020;DPS-GAMBA;27018,54;2099,76
State of alarm 1;01/06/2020;FOR-BROTOLA DE ROCA;280,16;37,87
State of alarm 1;01/06/2020;HMM-JUREL BLANCO;9665,06;6568,42
State of alarm 1;01/06/2020;HMY-JURELA O JUREL DORADO;17,49;5,78
State of alarm 1;01/06/2020;HOM-JUREL;7913,6;7198,98
State of alarm 1;01/06/2020;JAA-JUREL NEGRO;33,33;36,14
State of alarm 1;01/06/2020;LTA-BACORETA;2,96;1
State of alarm 1;01/06/2020;MAC-CABALLA;23,12;28,41
State of alarm 1;01/06/2020;MGR-CORVINA;226,19;49,6
State of alarm 1;01/06/2020;NEP-CIGALA;8634,24;277,53
State of alarm 1;01/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;65181,67;13266,69
State of alarm 1;01/06/2020;PIL-SARDINA;10327,78;7156,77
State of alarm 1;01/06/2020;RSE-CABRACHO;578,8;41,67
State of alarm 1;01/06/2020;SAA-ALACHA;1904,76;15313,64
State of alarm 1;01/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;1229,8;56
State of alarm 1;01/06/2020;SWO-PEZ ESPADA O EMPERADOR;7797,25;1094
State of alarm 1;01/06/2020;VMA-CABALLA DEL SUR O TONINO;1651,41;2251,93
State of alarm 1;01/06/2020;WHB-BACALADILLA;1061,49;195,71
State of alarm 1;02/06/2020;ANE-BOQUERON;57907,72;27459,89
State of alarm 1;02/06/2020;ARA-GAMBA ROJA O RAYADO;21657,42;721,29
State of alarm 1;02/06/2020;BFT-ATUN ROJO;1035,5;109
State of alarm 1;02/06/2020;BOG-BOGA;0;600
State of alarm 1;02/06/2020;BON-BONITO O BONITO DEL SUR;1444,97;285,95
State of alarm 1;02/06/2020;CET-ACEDIA;0;1,74
State of alarm 1;02/06/2020;DPS-GAMBA;24898,93;2316,02
State of alarm 1;02/06/2020;FOR-BROTOLA DE ROCA;878,58;144,11
State of alarm 1;02/06/2020;FRZ-MELVAS;3336,38;1505,12
State of alarm 1;02/06/2020;HMM-JUREL BLANCO;13208,79;14626,53
State of alarm 1;02/06/2020;HOM-JUREL;5075,86;7028,12
State of alarm 1;02/06/2020;JAA-JUREL NEGRO;384,58;490,61
State of alarm 1;02/06/2020;MAC-CABALLA;35,94;25,53
State of alarm 1;02/06/2020;MGR-CORVINA;205,54;34,2
State of alarm 1;02/06/2020;NEP-CIGALA;12709,82;509,88
State of alarm 1;02/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;47914,72;10235,64
State of alarm 1;02/06/2020;PIL-SARDINA;4854,93;16821,53
State of alarm 1;02/06/2020;RSE-CABRACHO;1212,06;111,6
State of alarm 1;02/06/2020;SAA-ALACHA;6231,35;21469,15
State of alarm 1;02/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;1154,13;56,98
State of alarm 1;02/06/2020;VMA-CABALLA DEL SUR O TONINO;431,96;1363,39
State of alarm 1;02/06/2020;WHB-BACALADILLA;919,18;203,82
State of alarm 1;03/06/2020;ANE-BOQUERON;43285,47;17092,14
State of alarm 1;03/06/2020;ARA-GAMBA ROJA O RAYADO;27626,15;887,4
State of alarm 1;03/06/2020;BFT-ATUN ROJO;1609,7;147,5
State of alarm 1;03/06/2020;BOG-BOGA;3,71;238,9
State of alarm 1;03/06/2020;BON-BONITO O BONITO DEL SUR;527,48;122,05
State of alarm 1;03/06/2020;CET-ACEDIA;66,64;10,45
State of alarm 1;03/06/2020;DPS-GAMBA;18950,14;1695,54
State of alarm 1;03/06/2020;FOR-BROTOLA DE ROCA;44,39;9,2
State of alarm 1;03/06/2020;HMM-JUREL BLANCO;7393,5;12559,86
State of alarm 1;03/06/2020;HOM-JUREL;2210,41;2787,06
State of alarm 1;03/06/2020;JAA-JUREL NEGRO;33,46;47,8
State of alarm 1;03/06/2020;LTA-BACORETA;11,39;3,35
State of alarm 1;03/06/2020;MAC-CABALLA;9,07;9,45
State of alarm 1;03/06/2020;MGR-CORVINA;354,56;60,9
State of alarm 1;03/06/2020;NEP-CIGALA;11849,9;499,79
State of alarm 1;03/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;49568,15;10289,44
State of alarm 1;03/06/2020;PIL-SARDINA;494,49;358,08
State of alarm 1;03/06/2020;RSE-CABRACHO;364,35;32,95
State of alarm 1;03/06/2020;SAA-ALACHA;2358,36;7869,1
State of alarm 1;03/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;1306;56,5
State of alarm 1;03/06/2020;SWO-PEZ ESPADA O EMPERADOR;83121,25;12300,5
State of alarm 1;03/06/2020;VMA-CABALLA DEL SUR O TONINO;967,54;2690,09
State of alarm 1;03/06/2020;WHB-BACALADILLA;1438,04;341,79
State of alarm 1;04/06/2020;ANE-BOQUERON;17634,03;4161,26
State of alarm 1;04/06/2020;ARA-GAMBA ROJA O RAYADO;51256,97;1542,02
State of alarm 1;04/06/2020;BOG-BOGA;2;265
State of alarm 1;04/06/2020;BON-BONITO O BONITO DEL SUR;329,59;61,27
State of alarm 1;04/06/2020;DPS-GAMBA;13405,84;1006,53
State of alarm 1;04/06/2020;FOR-BROTOLA DE ROCA;23,93;5,92
State of alarm 1;04/06/2020;HMM-JUREL BLANCO;1270,15;1170,76
State of alarm 1;04/06/2020;HOM-JUREL;2142,88;2742,69
State of alarm 1;04/06/2020;LTA-BACORETA;88,85;26,7
State of alarm 1;04/06/2020;MGR-CORVINA;94,87;14,7
State of alarm 1;04/06/2020;NEP-CIGALA;7718,68;326,74
State of alarm 1;04/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;14464,42;2596,88
State of alarm 1;04/06/2020;PIL-SARDINA;3429,11;2919,38
State of alarm 1;04/06/2020;RSE-CABRACHO;86,84;8,2
State of alarm 1;04/06/2020;SAA-ALACHA;1548,49;4537,71
State of alarm 1;04/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;2,63;2,92
State of alarm 1;04/06/2020;SWO-PEZ ESPADA O EMPERADOR;21319,67;2859
State of alarm 1;04/06/2020;VMA-CABALLA DEL SUR O TONINO;14,39;30,55
State of alarm 1;04/06/2020;WHB-BACALADILLA;1097,77;410,97
State of alarm 1;05/06/2020;ANE-BOQUERON;28203,15;6617,3
State of alarm 1;05/06/2020;ARA-GAMBA ROJA O RAYADO;25505,28;653
State of alarm 1;05/06/2020;BOG-BOGA;4,72;95,98
State of alarm 1;05/06/2020;BON-BONITO O BONITO DEL SUR;430,96;99,7
State of alarm 1;05/06/2020;CET-ACEDIA;8,59;1,35
State of alarm 1;05/06/2020;DPS-GAMBA;21667,65;1562,75
State of alarm 1;05/06/2020;FOR-BROTOLA DE ROCA;38,47;6,52
State of alarm 1;05/06/2020;HMM-JUREL BLANCO;2121,78;1732,98
State of alarm 1;05/06/2020;HMY-JURELA O JUREL DORADO;13,99;2,6
State of alarm 1;05/06/2020;HOM-JUREL;1217,66;1312,43
State of alarm 1;05/06/2020;JAA-JUREL NEGRO;19,62;32,03
State of alarm 1;05/06/2020;LTA-BACORETA;967,5;524,1
State of alarm 1;05/06/2020;MAC-CABALLA;5,13;18,18
State of alarm 1;05/06/2020;MGR-CORVINA;34,56;5,9
State of alarm 1;05/06/2020;NEP-CIGALA;13385,16;563,56
State of alarm 1;05/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;28421,05;6219,47
State of alarm 1;05/06/2020;PIL-SARDINA;8130,56;3086,06
State of alarm 1;05/06/2020;RSE-CABRACHO;109,01;10,7
State of alarm 1;05/06/2020;SAA-ALACHA;383,7;6994,24
State of alarm 1;05/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;299,62;13,82
State of alarm 1;05/06/2020;VMA-CABALLA DEL SUR O TONINO;156,38;296,56
State of alarm 1;05/06/2020;WHB-BACALADILLA;1325,81;526,1
State of alarm 1;06/06/2020;HMM-JUREL BLANCO;713,37;620
State of alarm 1;06/06/2020;SWO-PEZ ESPADA O EMPERADOR;2596,25;364
State of alarm 1;08/06/2020;ANE-BOQUERON;108941;26006,46
State of alarm 1;08/06/2020;ARA-GAMBA ROJA O RAYADO;21923,4;558,19
State of alarm 1;08/06/2020;BOG-BOGA;6,38;247,5
State of alarm 1;08/06/2020;BON-BONITO O BONITO DEL SUR;1799,24;384,49
State of alarm 1;08/06/2020;DPS-GAMBA;18055,62;1310,42
State of alarm 1;08/06/2020;FOR-BROTOLA DE ROCA;34,84;6,68
State of alarm 1;08/06/2020;HMM-JUREL BLANCO;974,16;666,21
State of alarm 1;08/06/2020;HOM-JUREL;6785;4926,69
State of alarm 1;08/06/2020;JAA-JUREL NEGRO;18;30
State of alarm 1;08/06/2020;LTA-BACORETA;250,11;83,35
State of alarm 1;08/06/2020;MAC-CABALLA;2,31;1,78
State of alarm 1;08/06/2020;MGR-CORVINA;18,3;3
State of alarm 1;08/06/2020;NEP-CIGALA;9955,44;388,21
State of alarm 1;08/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;30311,79;5667,46
State of alarm 1;08/06/2020;PIL-SARDINA;11642,22;5502,72
State of alarm 1;08/06/2020;RSE-CABRACHO;355,31;31,78
State of alarm 1;08/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;15,12;3,98
State of alarm 1;08/06/2020;VMA-CABALLA DEL SUR O TONINO;68,6;40,56
State of alarm 1;08/06/2020;WHB-BACALADILLA;908,29;227,12
State of alarm 1;09/06/2020;ANE-BOQUERON;55640,99;14580,28
State of alarm 1;09/06/2020;ARA-GAMBA ROJA O RAYADO;22450,14;671
State of alarm 1;09/06/2020;BOG-BOGA;4,93;12
State of alarm 1;09/06/2020;BON-BONITO O BONITO DEL SUR;734,04;149,45
State of alarm 1;09/06/2020;CET-ACEDIA;11,28;1,2
State of alarm 1;09/06/2020;DPS-GAMBA;28897,13;2377,38
State of alarm 1;09/06/2020;FOR-BROTOLA DE ROCA;21,69;2,2
State of alarm 1;09/06/2020;HMM-JUREL BLANCO;5702,8;3883,41
State of alarm 1;09/06/2020;HOM-JUREL;4273,82;3726,61
State of alarm 1;09/06/2020;JAA-JUREL NEGRO;65,33;105,88
State of alarm 1;09/06/2020;LTA-BACORETA;44,89;18,85
State of alarm 1;09/06/2020;MAC-CABALLA;12,11;3,14
State of alarm 1;09/06/2020;MGR-CORVINA;37,94;12,47
State of alarm 1;09/06/2020;NEP-CIGALA;8131,82;311,42
State of alarm 1;09/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;45484,25;8587,26
State of alarm 1;09/06/2020;PIL-SARDINA;4462,05;3066,9
State of alarm 1;09/06/2020;RSE-CABRACHO;303,72;16,85
State of alarm 1;09/06/2020;VMA-CABALLA DEL SUR O TONINO;146,15;385,54
State of alarm 1;09/06/2020;WHB-BACALADILLA;686,2;208,45
State of alarm 1;10/06/2020;ANE-BOQUERON;54542,79;20299,14
State of alarm 1;10/06/2020;ARA-GAMBA ROJA O RAYADO;26020,16;721,05
State of alarm 1;10/06/2020;BFT-ATUN ROJO;8528,2;980
State of alarm 1;10/06/2020;BOG-BOGA;4,97;6,9
State of alarm 1;10/06/2020;BON-BONITO O BONITO DEL SUR;744,85;149,77
State of alarm 1;10/06/2020;CET-ACEDIA;2,12;4,6
State of alarm 1;10/06/2020;DPS-GAMBA;23996,52;2109,76
State of alarm 1;10/06/2020;FOR-BROTOLA DE ROCA;401,99;65,61
State of alarm 1;10/06/2020;HMM-JUREL BLANCO;6991,21;5475,94
State of alarm 1;10/06/2020;HMY-JURELA O JUREL DORADO;68,95;18,59
State of alarm 1;10/06/2020;HOM-JUREL;3630,91;2934,05
State of alarm 1;10/06/2020;JAA-JUREL NEGRO;79,97;83,72
State of alarm 1;10/06/2020;LTA-BACORETA;72,06;25,88
State of alarm 1;10/06/2020;MAC-CABALLA;8,28;3,26
State of alarm 1;10/06/2020;MGR-CORVINA;225,25;89,81
State of alarm 1;10/06/2020;NEP-CIGALA;7396,23;299,63
State of alarm 1;10/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;44658,59;8266,21
State of alarm 1;10/06/2020;PIL-SARDINA;4619,8;1491,04
State of alarm 1;10/06/2020;RSE-CABRACHO;1222,99;87,9
State of alarm 1;10/06/2020;SAA-ALACHA;928,36;3231,7
State of alarm 1;10/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;222,37;15,8
State of alarm 1;10/06/2020;VMA-CABALLA DEL SUR O TONINO;324,03;903,52
State of alarm 1;10/06/2020;WHB-BACALADILLA;607,34;172,89
State of alarm 1;11/06/2020;ANE-BOQUERON;33071,15;9024,72
State of alarm 1;11/06/2020;ARA-GAMBA ROJA O RAYADO;20712,45;537,03
State of alarm 1;11/06/2020;BOG-BOGA;53,65;209,93
State of alarm 1;11/06/2020;BON-BONITO O BONITO DEL SUR;305,09;56,54
State of alarm 1;11/06/2020;DPS-GAMBA;15563,18;1215,85
State of alarm 1;11/06/2020;FOR-BROTOLA DE ROCA;82,35;8,9
State of alarm 1;11/06/2020;HMM-JUREL BLANCO;4889,67;3654,52
State of alarm 1;11/06/2020;HMY-JURELA O JUREL DORADO;1,67;0,34
State of alarm 1;11/06/2020;HOM-JUREL;857,42;580,76
State of alarm 1;11/06/2020;LTA-BACORETA;205,64;133,14
State of alarm 1;11/06/2020;MGR-CORVINA;51,64;9,7
State of alarm 1;11/06/2020;NEP-CIGALA;6263,94;215,15
State of alarm 1;11/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;13359,24;2289,35
State of alarm 1;11/06/2020;PIL-SARDINA;594,76;229,46
State of alarm 1;11/06/2020;RSE-CABRACHO;622,3;41,73
State of alarm 1;11/06/2020;SAA-ALACHA;566,38;4649,66
State of alarm 1;11/06/2020;SWO-PEZ ESPADA O EMPERADOR;50260,3;7370,5
State of alarm 1;11/06/2020;VMA-CABALLA DEL SUR O TONINO;223,08;235,7
State of alarm 1;11/06/2020;WHB-BACALADILLA;279,34;57,7
State of alarm 1;12/06/2020;ARA-GAMBA ROJA O RAYADO;15122,68;285,74
State of alarm 1;12/06/2020;BFT-ATUN ROJO;5808;726
State of alarm 1;12/06/2020;BOG-BOGA;0,4;0,5
State of alarm 1;12/06/2020;BON-BONITO O BONITO DEL SUR;881,82;193,75
State of alarm 1;12/06/2020;DPS-GAMBA;12753,85;741,42
State of alarm 1;12/06/2020;FOR-BROTOLA DE ROCA;42,45;6,81
State of alarm 1;12/06/2020;HMM-JUREL BLANCO;1730,73;884,55
State of alarm 1;12/06/2020;HOM-JUREL;1141,65;496,66
State of alarm 1;12/06/2020;JAA-JUREL NEGRO;15,36;10,7
State of alarm 1;12/06/2020;MGR-CORVINA;61;6,1
State of alarm 1;12/06/2020;NEP-CIGALA;2075,58;54,92
State of alarm 1;12/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;10100,42;1802,82
State of alarm 1;12/06/2020;RSE-CABRACHO;327,79;26,09
State of alarm 1;12/06/2020;VMA-CABALLA DEL SUR O TONINO;42,7;21,39
State of alarm 1;12/06/2020;WHB-BACALADILLA;210,85;52,75
State of alarm 1;15/06/2020;ANE-BOQUERON;51837,96;16618,06
State of alarm 1;15/06/2020;ARA-GAMBA ROJA O RAYADO;21863,86;570,73
State of alarm 1;15/06/2020;BFT-ATUN ROJO;23023;2766
State of alarm 1;15/06/2020;BOG-BOGA;0;500
State of alarm 1;15/06/2020;BON-BONITO O BONITO DEL SUR;761,54;136,45
State of alarm 1;15/06/2020;CET-ACEDIA;9,6;1,2
State of alarm 1;15/06/2020;DPS-GAMBA;27961,5;2241,57
State of alarm 1;15/06/2020;FOR-BROTOLA DE ROCA;214,36;28,07
State of alarm 1;15/06/2020;HMM-JUREL BLANCO;5371,74;2885,79
State of alarm 1;15/06/2020;HOM-JUREL;7188,57;4755,32
State of alarm 1;15/06/2020;JAA-JUREL NEGRO;65,72;65,36
State of alarm 1;15/06/2020;LTA-BACORETA;1452,07;881,15
State of alarm 1;15/06/2020;MAC-CABALLA;1,93;0,58
State of alarm 1;15/06/2020;MGR-CORVINA;23,09;10,74
State of alarm 1;15/06/2020;NEP-CIGALA;4013,3;120,53
State of alarm 1;15/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;42604,09;7349,08
State of alarm 1;15/06/2020;PIL-SARDINA;6783,25;1739
State of alarm 1;15/06/2020;RSE-CABRACHO;1059,24;80,32
State of alarm 1;15/06/2020;SAA-ALACHA;802,23;2221,25
State of alarm 1;15/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;824,5;35,6
State of alarm 1;15/06/2020;VMA-CABALLA DEL SUR O TONINO;821,25;688,4
State of alarm 1;15/06/2020;WHB-BACALADILLA;250,8;48,66
State of alarm 1;16/06/2020;ANE-BOQUERON;28449,02;11663,48
State of alarm 1;16/06/2020;ARA-GAMBA ROJA O RAYADO;30632,38;857,33
State of alarm 1;16/06/2020;BFT-ATUN ROJO;7011;810
State of alarm 1;16/06/2020;BOG-BOGA;13,38;36,65
State of alarm 1;16/06/2020;BON-BONITO O BONITO DEL SUR;1969,66;377,02
State of alarm 1;16/06/2020;DPS-GAMBA;24936,77;2413,09
State of alarm 1;16/06/2020;FOR-BROTOLA DE ROCA;259,48;33,11
State of alarm 1;16/06/2020;HMM-JUREL BLANCO;5204,9;3971,49
State of alarm 1;16/06/2020;HOM-JUREL;5082,78;4929,66
State of alarm 1;16/06/2020;JAA-JUREL NEGRO;120,49;126,02
State of alarm 1;16/06/2020;LTA-BACORETA;87,62;23,4
State of alarm 1;16/06/2020;MAC-CABALLA;7,04;2,48
State of alarm 1;16/06/2020;MGR-CORVINA;18,96;5,02
State of alarm 1;16/06/2020;NEP-CIGALA;6336,4;223,41
State of alarm 1;16/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;32580,22;5585,12
State of alarm 1;16/06/2020;PIL-SARDINA;2374,99;1364,22
State of alarm 1;16/06/2020;RSE-CABRACHO;369,36;23,45
State of alarm 1;16/06/2020;SWO-PEZ ESPADA O EMPERADOR;13757,5;1869,5
State of alarm 1;16/06/2020;VMA-CABALLA DEL SUR O TONINO;344,02;437,31
State of alarm 1;16/06/2020;WHB-BACALADILLA;407,51;102,48
State of alarm 1;17/06/2020;ANE-BOQUERON;23183,02;9004,02
State of alarm 1;17/06/2020;ARA-GAMBA ROJA O RAYADO;22363,18;626,88
State of alarm 1;17/06/2020;BFT-ATUN ROJO;20425,6;2594
State of alarm 1;17/06/2020;BOG-BOGA;32,32;859,78
State of alarm 1;17/06/2020;BON-BONITO O BONITO DEL SUR;294,01;57,29
State of alarm 1;17/06/2020;DPS-GAMBA;25009,23;2409,55
State of alarm 1;17/06/2020;FOR-BROTOLA DE ROCA;163,4;20,93
State of alarm 1;17/06/2020;HMM-JUREL BLANCO;3429,73;2412,96
State of alarm 1;17/06/2020;HOM-JUREL;4478,43;5065,05
State of alarm 1;17/06/2020;JAA-JUREL NEGRO;8,26;11,8
State of alarm 1;17/06/2020;LTA-BACORETA;21,51;7,15
State of alarm 1;17/06/2020;MAC-CABALLA;1,95;0,62
State of alarm 1;17/06/2020;MGR-CORVINA;10,53;2,7
State of alarm 1;17/06/2020;NEP-CIGALA;5339,67;190,34
State of alarm 1;17/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;44187,61;7444,54
State of alarm 1;17/06/2020;PIL-SARDINA;12969,18;8020,3
State of alarm 1;17/06/2020;RSE-CABRACHO;432,54;31,15
State of alarm 1;17/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;583,1;27,1
State of alarm 1;17/06/2020;VMA-CABALLA DEL SUR O TONINO;18,87;16,25
State of alarm 1;17/06/2020;WHB-BACALADILLA;299,2;72,1
State of alarm 1;18/06/2020;ANE-BOQUERON;34845,06;11333,55
State of alarm 1;18/06/2020;ARA-GAMBA ROJA O RAYADO;20887,37;591,62
State of alarm 1;18/06/2020;BFT-ATUN ROJO;11538;1418
State of alarm 1;18/06/2020;BOG-BOGA;56,65;356,15
State of alarm 1;18/06/2020;BON-BONITO O BONITO DEL SUR;1166,94;228,45
State of alarm 1;18/06/2020;DPS-GAMBA;23828,54;2044,22
State of alarm 1;18/06/2020;FOR-BROTOLA DE ROCA;196,69;27,84
State of alarm 1;18/06/2020;HMM-JUREL BLANCO;2678,75;2651,55
State of alarm 1;18/06/2020;HMY-JURELA O JUREL DORADO;61,14;10,3
State of alarm 1;18/06/2020;HOM-JUREL;1951,89;2712,05
State of alarm 1;18/06/2020;NEP-CIGALA;4223,18;148,8
State of alarm 1;18/06/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;44181;7497,58
State of alarm 1;18/06/2020;PIL-SARDINA;9614,44;6434,08
State of alarm 1;18/06/2020;RSE-CABRACHO;445,67;38,59
State of alarm 1;18/06/2020;SAA-ALACHA;2618,87;8444,26
State of alarm 1;18/06/2020;SBR-BESUGO DE LA PINTA O VORAZ;38,8;2,4
State of alarm 1;18/06/2020;SWO-PEZ ESPADA O EMPERADOR;25703,75;3420
State of alarm 1;18/06/2020;VMA-CABALLA DEL SUR O TONINO;527,86;1423,69
State of alarm 1;18/06/2020;WHB-BACALADILLA;176,42;41,54
State of alarm 1;19/06/2020;ANE-BOQUERON;66008,86;28843,66
State of alarm 1;19/06/2020;ARA-GAMBA ROJA O RAYADO;17197,53;465,01
State of alarm 1;19/06/2020;BFT-ATUN ROJO;9993;1199
State of alarm 1;19/06/2020;BOG-BOGA;262,59;915,9
State of alarm 1;19/06/2020;BON-BONITO O BONITO DEL SUR;1616,56;327,66
State of alarm 1;19/06/2020;DPS-GAMBA;25803,49;1928,5
State of alarm 1;19/06/2020;FOR-BROTOLA DE ROCA;241,83;37,52
State of alarm 1;19/06/2020;HMM-JUREL BLANCO;3254,86;3119,43
State of alarm 1;19/06/2020;HOM-JUREL;1899,17;2488,95
State of alarm 1;19/06/2020;LTA-BACORETA;116,82;29,35
State of alarm 1;19/06/2020;MAC-CABALLA;14,16;6,28
State of alarm 1;19/06/2020;MGR-CORVINA;10,21;2,32
State of alarm 1;19/06/2020;NEP-CIGALA;5805,06;165,77
